Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
398000,37.00,62.50,68.25,76.75,131.00,26.88,0.01,0.19
398500,37.00,62.50,68.25,76.75,131.00,27.52,0.01,0.22
399000,37.00,62.50,68.25,76.75,130.75,27.52,0.01,0.22
399500,37.00,62.50,68.25,76.75,130.75,27.16,0.01,0.19
400000,37.00,62.50,68.25,76.75,130.75,27.16,0.01,0.19
400500,37.00,62.50,68.25,76.75,130.50,27.43,0.01,0.17
401000,37.00,62.50,68.00,76.75,130.50,27.43,0.01,0.17
401500,37.00,62.25,68.00,76.75,130.50,27.37,0.01,0.23
402000,37.00,62.50,68.25,76.75,130.25,27.37,0.01,0.23
402500,37.00,62.50,68.00,76.75,130.25,28.39,0.01,0.21
403000,37.00,62.50,68.00,76.75,130.25,28.39,0.01,0.21
403500,37.00,62.50,68.00,76.75,130.00,27.62,0.01,0.20
404000,37.00,62.25,68.00,76.75,130.00,27.62,0.01,0.20
404500,37.00,62.25,68.00,76.50,129.75,27.76,0.01,0.17
405000,37.00,62.25,68.00,76.50,129.75,27.76,0.01,0.17
405500,37.00,62.25,68.00,76.50,129.75,26.94,0.01,0.24
406000,37.00,62.25,68.00,76.75,129.50,26.94,0.01,0.24
406500,37.00,62.25,68.00,76.50,129.50,27.58,0.01,0.18
407000,37.00,62.25,68.00,76.50,129.25,27.58,0.01,0.18
407500,37.00,62.25,68.00,76.50,129.25,27.28,0.01,0.19
408000,37.00,62.25,68.00,76.50,129.00,27.28,0.01,0.19
408500,37.00,62.25,68.00,76.50,129.00,27.99,0.01,0.18
409000,37.00,62.25,68.00,76.50,129.00,27.99,0.01,0.18
409500,37.00,62.25,68.00,76.50,128.75,28.33,0.01,0.18
410000,37.00,62.25,68.00,76.50,128.75,28.33,0.01,0.18
410500,37.00,62.25,68.00,76.50,128.75,27.38,0.01,0.20
411000,37.00,62.25,68.00,76.50,128.50,27.38,0.01,0.20
411500,37.00,62.25,68.00,76.50,128.50,28.38,0.01,0.15
412000,37.00,62.25,67.75,76.50,128.50,28.38,0.01,0.15
412500,37.00,62.25,68.00,76.50,128.25,27.97,0.01,0.21
413000,37.00,62.25,67.75,76.50,128.25,27.97,0.01,0.21
413500,37.00,62.25,68.00,76.50,128.00,28.10,0.01,0.21
414000,37.00,62.25,67.75,76.50,128.00,28.10,0.01,0.21
414500,37.00,62.00,67.75,76.50,128.00,27.48,0.01,0.18
415000,37.00,62.00,68.00,76.50,127.75,27.48,0.01,0.18
415500,37.00,62.00,68.00,76.50,127.75,28.34,0.01,0.19
416000,37.00,62.00,67.75,76.50,127.75,28.34,0.01,0.19
416500,37.00,62.00,67.75,76.25,127.50,26.84,0.01,0.18
417000,37.00,62.00,67.75,76.25,127.50,26.84,0.01,0.18
417500,37.00,62.00,67.75,76.50,127.50,27.07,0.01,0.20
418000,37.00,62.00,67.75,76.50,127.25,27.07,0.01,0.20
418500,37.00,62.00,67.75,76.25,127.25,27.29,0.01,0.17
419000,37.00,62.00,67.75,76.25,127.00,27.29,0.01,0.17
419500,37.00,62.00,67.75,76.50,127.00,27.80,0.01,0.22
420000,37.00,62.00,67.75,76.50,127.00,27.80,0.01,0.22
420500,37.00,62.00,67.75,76.50,126.75,27.97,0.01,0.19
421000,37.00,62.00,67.75,76.25,126.75,27.97,0.01,0.19
421500,37.00,62.00,67.75,76.25,126.50,26.77,0.01,0.18
422000,37.00,62.00,67.75,76.25,126.50,26.77,0.01,0.18
422500,37.00,62.00,67.75,76.25,126.25,28.21,0.01,0.19
423000,37.00,62.00,67.75,76.25,126.25,28.21,0.01,0.19
423500,37.00,62.00,67.50,76.25,126.25,27.70,0.01,0.19
424000,37.00,62.00,67.75,76.25,126.25,27.70,0.01,0.19
424500,37.00,62.00,67.50,76.25,126.00,26.75,0.01,0.17
425000,37.00,62.00,67.50,76.25,126.00,26.75,0.01,0.17
425500,37.00,62.00,67.50,76.25,126.00,27.56,0.01,0.20
426000,37.00,61.75,67.50,76.25,125.75,27.56,0.01,0.20
426500,37.00,62.00,67.50,76.25,125.75,26.97,0.01,0.18
427000,37.00,61.75,67.50,76.25,125.75,26.97,0.01,0.18
427500,37.00,61.75,67.50,76.25,125.50,27.75,0.01,0.19
428000,37.00,61.75,67.50,76.25,125.50,27.75,0.01,0.19
428500,37.00,61.75,67.50,76.25,125.25,29.00,0.01,0.21
429000,37.00,61.75,67.50,76.25,125.25,29.00,0.01,0.21
429500,37.00,61.75,67.50,76.25,125.25,28.08,0.01,0.19
430000,37.00,61.75,67.50,76.25,125.00,28.08,0.01,0.19
430500,37.00,61.75,67.50,76.25,125.00,28.00,0.01,0.20
431000,37.00,61.75,67.50,76.00,124.75,28.00,0.01,0.20
431500,37.00,61.75,67.50,76.00,124.75,26.81,0.01,0.18
432000,37.00,61.75,67.50,76.00,124.75,26.81,0.01,0.18
432500,37.00,61.75,67.50,76.00,124.50,27.77,0.01,0.18
433000,37.00,61.75,67.25,76.00,124.50,27.77,0.01,0.18
433500,37.00,61.75,67.25,76.00,124.50,26.94,0.01,0.17
434000,37.00,61.75,67.50,76.00,124.25,26.94,0.01,0.17
434500,37.00,61.75,67.25,76.00,124.25,27.66,0.01,0.22
435000,37.00,61.75,67.25,76.00,124.00,27.66,0.01,0.22
435500,37.00,61.75,67.50,76.00,124.00,27.29,0.01,0.21
436000,37.00,61.75,67.25,76.00,124.00,27.29,0.01,0.21
436500,37.00,61.75,67.25,76.00,123.75,27.40,0.01,0.18
437000,37.00,61.75,67.50,76.00,123.75,27.40,0.01,0.18
437500,37.00,61.75,67.50,76.00,123.75,28.24,0.01,0.23
438000,37.00,61.75,67.25,76.00,123.50,28.24,0.01,0.23
438500,37.00,61.75,67.25,76.00,123.50,28.17,0.01,0.20
439000,37.00,61.75,67.25,76.00,123.50,28.17,0.01,0.20
439500,37.00,61.75,67.25,76.00,123.25,27.34,0.01,0.19
440000,37.00,61.75,67.25,76.00,123.25,27.34,0.01,0.19
440500,37.00,61.75,67.25,76.00,123.00,28.31,0.01,0.18
441000,37.00,61.50,67.25,76.00,123.00,28.31,0.01,0.18
441500,37.00,61.50,67.25,76.00,123.00,27.58,0.01,0.21
442000,37.00,61.50,67.25,76.00,122.75,27.58,0.01,0.21
442500,37.00,61.50,67.25,76.00,122.75,26.96,0.01,0.20
443000,37.00,61.50,67.25,76.00,122.75,26.96,0.01,0.20
443500,37.00,61.50,67.25,75.75,122.50,27.93,0.01,0.21
444000,37.00,61.50,67.25,76.00,122.50,27.93,0.01,0.21
444500,37.00,61.50,67.25,75.75,122.50,26.98,0.01,0.20
445000,37.00,61.50,67.25,76.00,122.25,26.98,0.01,0.20
445500,37.00,61.50,67.25,75.75,122.25,27.67,0.01,0.19
446000,37.00,61.50,67.25,75.75,122.25,27.67,0.01,0.19
446500,37.00,61.50,67.25,75.75,122.00,27.29,0.01,0.18
447000,37.00,61.50,67.25,75.75,122.00,27.29,0.01,0.18
447500,37.00,61.50,67.25,75.75,122.00,27.79,0.01,0.21
448000,37.00,61.50,67.25,75.75,121.75,27.79,0.01,0.21
448500,37.00,61.50,67.00,75.75,121.75,28.04,0.01,0.18
449000,37.00,61.50,67.00,75.75,121.50,28.04,0.01,0.18
449500,37.00,61.50,67.00,75.75,121.50,28.26,0.01,0.19
450000,37.00,61.50,67.00,75.75,121.50,28.26,0.01,0.19
450500,37.00,61.50,67.00,75.75,121.25,27.99,0.01,0.18
451000,37.00,61.50,67.00,75.75,121.25,27.99,0.01,0.18
451500,37.00,61.25,67.00,75.75,121.25,27.92,0.01,0.23
452000,37.00,61.50,67.00,75.75,121.00,27.92,0.01,0.23
452500,37.00,61.50,67.00,75.75,121.00,28.33,0.01,0.21
453000,37.00,61.50,67.00,75.75,121.00,28.33,0.01,0.21
453500,37.00,61.50,67.00,75.75,121.00,27.14,0.01,0.19
454000,37.00,61.25,67.00,75.75,120.75,27.14,0.01,0.19
454500,37.00,61.25,67.00,75.75,120.75,27.69,0.01,0.17
455000,37.00,61.25,67.00,75.50,120.50,27.69,0.01,0.17
455500,37.00,61.50,67.00,75.75,120.50,27.72,0.01,0.20
456000,37.00,61.50,67.00,75.50,120.50,27.72,0.01,0.20
456500,37.00,61.50,67.00,75.50,120.25,28.22,0.01,0.21
457000,37.00,61.50,67.00,75.75,120.25,28.22,0.01,0.21
457500,37.00,61.25,67.00,75.50,120.00,27.16,0.01,0.16
458000,37.00,61.25,67.00,75.50,120.00,27.16,0.01,0.16
458500,37.00,61.25,67.00,75.75,120.00,27.73,0.01,0.17
459000,37.00,61.25,66.75,75.50,119.75,27.73,0.01,0.17
459500,37.00,61.25,66.75,75.75,119.75,26.53,0.01,0.18
460000,37.00,61.25,66.75,75.50,119.50,26.53,0.01,0.18
460500,37.00,61.25,66.75,75.50,119.50,27.34,0.01,0.21
461000,37.00,61.25,66.75,75.50,119.50,27.34,0.01,0.21
461500,37.00,61.25,66.75,75.50,119.25,27.85,0.01,0.20
462000,37.00,61.25,66.75,75.50,119.25,27.85,0.01,0.20
462500,37.00,61.25,66.75,75.50,119.25,26.31,0.01,0.19
463000,37.00,61.25,66.75,75.50,119.25,26.31,0.01,0.19
463500,37.00,61.25,66.75,75.50,119.00,27.62,0.01,0.18
464000,37.00,61.25,66.75,75.50,119.00,27.62,0.01,0.18
464500,37.00,61.25,66.75,75.50,118.75,27.24,0.01,0.20
465000,37.00,61.25,66.75,75.50,118.75,27.24,0.01,0.20
465500,37.00,61.25,66.75,75.50,118.75,27.56,0.01,0.20
466000,37.00,61.25,66.75,75.50,118.75,27.56,0.01,0.20
466500,37.00,61.25,66.75,75.50,118.50,27.14,0.01,0.18
467000,37.00,61.25,66.75,75.50,118.50,27.14,0.01,0.18
467500,37.00,61.25,66.75,75.50,118.50,27.79,0.01,0.18
468000,37.00,61.25,66.75,75.50,118.25,27.79,0.01,0.18
468500,37.00,61.25,66.75,75.50,118.25,27.40,0.01,0.20
469000,37.00,61.25,66.75,75.50,118.25,27.40,0.01,0.20
469500,37.00,61.25,66.75,75.50,118.00,27.44,0.01,0.19
470000,37.00,61.25,66.75,75.50,118.00,27.44,0.01,0.19
470500,37.00,61.00,66.75,75.50,118.00,27.14,0.01,0.20
471000,37.00,61.00,66.75,75.50,118.00,27.14,0.01,0.20
471500,37.00,61.00,66.50,75.50,117.75,27.52,0.01,0.19
472000,37.00,61.25,66.75,75.50,117.75,27.52,0.01,0.19
472500,37.00,61.00,66.50,75.50,117.75,26.82,0.01,0.15
473000,37.00,61.00,66.50,75.25,117.50,26.82,0.01,0.15
473500,37.00,61.00,66.50,75.50,117.50,26.69,0.01,0.21
474000,37.00,61.00,66.50,75.25,117.25,26.69,0.01,0.21
474500,37.00,61.00,66.75,75.25,117.25,27.18,0.01,0.18
475000,37.00,61.00,66.50,75.25,117.25,27.18,0.01,0.18
475500,37.00,61.00,66.50,75.25,117.00,27.43,0.01,0.19
476000,37.00,61.00,66.50,75.25,117.00,27.43,0.01,0.19
476500,37.00,61.00,66.50,75.25,117.00,27.82,0.01,0.21
477000,37.00,61.00,66.50,75.25,116.75,27.82,0.01,0.21
477500,37.00,61.00,66.50,75.25,116.75,27.75,0.01,0.21
478000,37.00,61.00,66.50,75.25,116.75,27.75,0.01,0.21
478500,37.00,61.00,66.50,75.25,116.50,27.31,0.01,0.17
479000,37.00,61.00,66.50,75.25,116.50,27.31,0.01,0.17
479500,37.00,61.00,66.50,75.25,116.50,27.95,0.01,0.20
480000,37.00,61.00,66.50,75.25,116.25,27.95,0.01,0.20
480500,37.00,61.00,66.50,75.25,116.25,27.23,0.01,0.17
481000,37.00,61.00,66.50,75.25,116.25,27.23,0.01,0.17
481500,37.00,61.00,66.50,75.25,116.00,27.02,0.01,0.15
482000,37.00,61.00,66.50,75.25,116.00,27.02,0.01,0.15
482500,37.00,61.00,66.50,75.25,116.00,27.61,0.01,0.18
483000,37.00,61.00,66.25,75.25,115.75,27.61,0.01,0.18
483500,37.00,61.00,66.25,75.25,115.75,28.09,0.01,0.17
484000,37.00,61.00,66.50,75.00,115.75,28.09,0.01,0.17
484500,37.00,60.75,66.25,75.25,115.75,27.20,0.01,0.18
485000,37.00,61.00,66.25,75.25,115.50,27.20,0.01,0.18
485500,37.00,61.00,66.25,75.25,115.50,28.21,0.01,0.18
486000,37.00,60.75,66.25,75.25,115.50,28.21,0.01,0.18
486500,37.00,60.75,66.25,75.00,115.25,27.27,0.01,0.20
487000,37.00,61.00,66.25,75.00,115.25,27.27,0.01,0.20
487500,37.00,60.75,66.25,75.00,115.00,28.15,0.01,0.19
488000,37.00,60.75,66.25,75.25,115.00,28.15,0.01,0.19
488500,37.00,60.75,66.25,75.00,115.00,28.20,0.01,0.19
489000,37.25,60.75,66.25,75.00,114.75,28.20,0.01,0.19
489500,37.00,60.75,66.25,75.00,114.75,27.15,0.01,0.16
490000,37.00,60.75,66.25,75.00,114.75,27.15,0.01,0.16
490500,37.00,60.75,66.25,75.00,114.50,27.37,0.01,0.20
491000,37.00,60.75,66.25,75.00,114.50,27.37,0.01,0.20
491500,37.00,60.75,66.25,75.00,114.50,27.07,0.01,0.20
492000,37.00,60.75,66.25,75.00,114.25,27.07,0.01,0.20
492500,37.00,60.75,66.25,75.00,114.25,27.42,0.01,0.20
493000,37.00,60.75,66.25,75.00,114.25,27.42,0.01,0.20
493500,37.00,60.75,66.25,75.00,114.00,28.33,0.01,0.20
494000,37.00,60.75,66.25,75.00,114.00,28.33,0.01,0.20
494500,37.00,60.75,66.25,75.00,114.00,28.45,0.01,0.19
495000,37.00,60.75,66.25,75.00,113.75,28.45,0.01,0.19
495500,37.00,60.75,66.25,75.00,113.75,27.47,0.01,0.18
496000,37.25,60.75,66.25,75.00,113.75,27.47,0.01,0.18
496500,37.00,60.75,66.25,75.00,113.50,26.86,0.01,0.16
497000,37.00,60.75,66.25,75.00,113.50,26.86,0.01,0.16
497500,37.25,60.75,66.25,75.00,113.25,27.27,0.01,0.17
498000,37.00,60.75,66.25,74.75,113.25,27.27,0.01,0.17
498500,37.00,60.50,66.25,75.00,113.25,26.90,0.01,0.16
499000,37.00,60.75,66.00,75.00,113.25,26.90,0.01,0.16
499500,37.00,60.75,66.25,75.00,113.00,27.29,0.01,0.21
500000,37.00,60.75,66.00,75.00,113.00,27.29,0.01,0.21
500500,37.25,60.50,66.00,74.75,113.00,27.33,0.01,0.16
501000,37.00,60.50,66.00,74.75,113.00,27.33,0.01,0.16
501500,37.00,60.50,66.00,74.75,112.75,27.64,0.01,0.17
502000,37.00,60.75,66.00,74.75,112.75,27.64,0.01,0.17
502500,37.00,60.50,66.00,74.75,112.50,26.81,0.01,0.16
503000,37.00,60.50,66.00,74.75,112.50,26.81,0.01,0.16
503500,37.25,60.50,66.00,74.75,112.50,27.79,0.01,0.22
504000,37.00,60.50,66.00,74.75,112.50,27.79,0.01,0.22
504500,37.00,60.50,66.00,74.75,112.25,27.88,0.01,0.17
505000,37.25,60.50,66.00,74.75,112.25,27.88,0.01,0.17
505500,37.00,60.50,66.00,74.75,112.25,27.47,0.01,0.18
506000,37.25,60.50,66.00,74.75,112.00,27.47,0.01,0.18
506500,37.00,60.50,66.00,74.75,112.00,27.40,0.01,0.21
507000,37.00,60.50,66.00,74.75,112.00,27.40,0.01,0.21
507500,37.00,60.50,66.00,74.75,112.00,27.70,0.01,0.18
508000,37.00,60.50,66.00,74.75,111.75,27.70,0.01,0.18
508500,37.00,60.50,66.00,74.75,111.75,27.11,0.01,0.22
509000,37.00,60.50,66.00,74.75,111.50,27.11,0.01,0.22
509500,37.00,60.50,66.00,74.50,111.50,27.59,0.01,0.18
510000,37.25,60.50,66.00,74.75,111.50,27.59,0.01,0.18
510500,37.00,60.50,66.00,74.75,111.25,27.27,0.01,0.19
511000,37.00,60.50,66.00,74.75,111.25,27.27,0.01,0.19
511500,37.00,60.50,66.00,74.75,111.25,26.95,0.01,0.17
512000,37.00,60.50,66.00,74.50,111.25,26.95,0.01,0.17
512500,37.00,60.50,65.75,74.75,111.00,27.87,0.01,0.18
513000,37.00,60.50,66.00,74.75,111.00,27.87,0.01,0.18
513500,37.00,60.25,65.75,74.50,110.75,27.76,0.01,0.21
514000,37.00,60.50,65.75,74.50,110.75,27.76,0.01,0.21
514500,37.00,60.50,65.75,74.50,110.75,26.84,0.01,0.17
515000,37.00,60.25,65.75,74.50,110.75,26.84,0.01,0.17
515500,37.00,60.25,65.75,74.50,110.50,26.95,0.01,0.19
516000,37.00,60.25,65.75,74.50,110.50,26.95,0.01,0.19
516500,37.00,60.25,65.75,74.50,110.50,26.30,0.01,0.18
517000,37.00,60.25,65.75,74.50,110.25,26.30,0.01,0.18
517500,37.00,60.25,65.75,74.50,110.25,27.11,0.01,0.19
518000,37.00,60.25,65.75,74.50,110.25,27.11,0.01,0.19
518500,37.00,60.25,65.75,74.50,110.25,27.39,0.01,0.18
519000,37.25,60.25,65.75,74.50,110.00,27.39,0.01,0.18
519500,37.00,60.25,65.75,74.50,110.00,27.91,0.01,0.21
520000,37.00,60.25,65.75,74.50,110.00,27.91,0.01,0.21
520500,37.00,60.25,65.75,74.50,109.75,27.74,0.01,0.20
521000,37.00,60.25,65.75,74.50,109.75,27.74,0.01,0.20
521500,37.00,60.25,65.75,74.50,109.50,27.14,0.01,0.17
522000,37.00,60.25,65.75,74.50,109.50,27.14,0.01,0.17
522500,37.00,60.25,65.75,74.50,109.50,26.89,0.01,0.18
523000,37.00,60.25,65.75,74.50,109.50,26.89,0.01,0.18
523500,37.00,60.25,65.75,74.50,109.50,27.31,0.01,0.20
524000,37.00,60.25,65.75,74.50,109.25,27.31,0.01,0.20
524500,37.00,60.25,65.50,74.50,109.25,27.21,0.01,0.20
525000,37.00,60.00,65.50,74.50,109.25,27.21,0.01,0.20
525500,37.00,60.25,65.50,74.50,109.00,26.51,0.01,0.18
526000,37.25,60.00,65.50,74.50,109.00,26.51,0.01,0.18
526500,37.00,60.00,65.50,74.50,108.75,26.70,0.01,0.18
527000,37.00,60.25,65.50,74.50,109.00,26.70,0.01,0.18
527500,37.00,60.00,65.50,74.25,108.75,26.87,0.01,0.17
528000,37.00,60.00,65.50,74.25,108.75,26.87,0.01,0.17
528500,37.00,60.25,65.75,74.25,108.50,27.70,0.01,0.18
529000,37.00,60.00,65.50,74.50,108.50,27.70,0.01,0.18
529500,37.00,60.00,65.50,74.25,108.50,26.71,0.01,0.19
530000,37.00,60.00,65.50,74.50,108.25,26.71,0.01,0.19
530500,37.00,60.00,65.50,74.25,108.25,27.20,0.01,0.18
531000,37.00,60.00,65.50,74.50,108.25,27.20,0.01,0.18
531500,37.00,60.00,65.50,74.25,108.25,26.84,0.01,0.19
532000,37.00,60.00,65.50,74.25,108.00,26.84,0.01,0.19
532500,37.00,60.00,65.50,74.25,108.00,27.00,0.01,0.22
533000,37.00,60.00,65.50,74.25,108.00,27.00,0.01,0.22
533500,37.00,60.00,65.50,74.25,108.00,26.97,0.01,0.23
534000,37.00,60.00,65.50,74.50,107.75,26.97,0.01,0.23
534500,37.00,60.00,65.50,74.25,107.75,26.34,0.01,0.17
535000,37.25,60.00,65.50,74.25,107.50,26.34,0.01,0.17
535500,37.00,60.00,65.25,74.50,107.75,27.75,0.01,0.17
536000,37.00,60.00,65.50,74.25,107.50,27.75,0.01,0.17
536500,37.25,60.00,65.50,74.50,107.50,27.67,0.01,0.18
537000,37.00,60.00,65.25,74.25,107.25,27.67,0.01,0.18
537500,37.25,60.00,65.50,74.50,107.25,26.48,0.01,0.18
538000,37.00,60.00,65.25,74.25,107.25,26.48,0.01,0.18
538500,37.00,60.00,65.25,74.25,107.25,27.17,0.01,0.20
539000,37.00,60.00,65.25,74.25,107.00,27.17,0.01,0.20
539500,37.00,60.00,65.25,74.25,107.00,26.89,0.01,0.21
540000,37.00,59.75,65.25,74.25,107.00,26.89,0.01,0.21
540500,37.00,60.00,65.25,74.25,106.75,26.56,0.01,0.21
541000,37.25,60.00,65.25,74.25,106.75,26.56,0.01,0.21
541500,37.00,59.75,65.25,74.25,106.75,26.91,0.01,0.20
542000,37.00,59.75,65.25,74.25,106.75,26.91,0.01,0.20
542500,37.25,59.75,65.25,74.25,106.75,26.51,0.01,0.17
543000,37.00,59.75,65.25,74.25,106.50,26.51,0.01,0.17
543500,37.00,60.00,65.25,74.25,106.50,26.33,0.01,0.21
544000,37.00,59.75,65.25,74.25,106.50,26.33,0.01,0.21
544500,37.00,59.75,65.25,74.25,106.50,27.65,0.01,0.21
545000,37.25,59.75,65.25,74.25,106.25,27.65,0.01,0.21
545500,37.00,59.75,65.25,74.25,106.25,26.44,0.01,0.19
546000,37.00,59.75,65.25,74.00,106.00,26.44,0.01,0.19
546500,37.25,59.75,65.25,74.00,106.00,26.64,0.01,0.19
547000,37.00,59.75,65.25,74.25,106.00,26.64,0.01,0.19
547500,37.00,59.75,65.25,74.25,106.00,26.31,0.01,0.17
548000,37.00,59.75,65.00,74.00,105.75,26.31,0.01,0.17
548500,37.00,59.75,65.00,74.00,105.75,26.85,0.01,0.22
549000,37.00,59.75,65.25,74.00,105.75,26.85,0.01,0.22
549500,37.00,59.75,65.00,74.00,105.50,27.57,0.01,0.20
550000,37.00,59.75,65.00,74.00,105.50,27.57,0.01,0.20
550500,37.00,59.75,65.00,74.00,105.50,27.58,0.01,0.19
551000,37.00,59.75,65.25,74.00,105.50,27.58,0.01,0.19
551500,37.00,59.75,65.25,74.00,105.25,27.39,0.01,0.18
552000,37.00,59.75,65.00,74.00,105.25,27.39,0.01,0.18
552500,37.00,59.75,65.25,74.00,105.25,26.52,0.01,0.18
553000,37.00,59.75,65.00,74.00,105.00,26.52,0.01,0.18
553500,37.00,59.50,65.00,74.00,105.00,26.47,0.01,0.16
554000,37.00,59.75,65.00,74.00,105.00,26.47,0.01,0.16
554500,37.00,59.50,65.00,74.00,105.00,26.56,0.01,0.21
555000,37.00,59.75,65.00,74.00,104.75,26.56,0.01,0.21
555500,37.00,59.50,65.00,74.00,104.75,26.98,0.01,0.26
556000,37.00,59.75,65.00,74.00,104.75,26.98,0.01,0.26
556500,37.00,59.50,65.00,74.00,104.50,26.85,0.01,0.17
557000,37.00,59.50,65.00,74.00,104.50,26.85,0.01,0.17
557500,37.00,59.50,65.00,73.75,104.50,26.41,0.01,0.18
558000,37.00,59.50,65.00,74.00,104.50,26.41,0.01,0.18
558500,37.00,59.50,65.00,74.00,104.25,27.10,0.01,0.20
559000,37.00,59.50,65.00,74.00,104.25,27.10,0.01,0.20
559500,37.25,59.50,65.00,73.75,104.25,26.78,0.01,0.19
560000,37.00,59.50,65.00,73.75,104.00,26.78,0.01,0.19
560500,37.00,59.50,65.00,74.00,104.00,26.91,0.01,0.19
561000,37.00,59.50,65.00,73.75,104.00,26.91,0.01,0.19
561500,37.00,59.50,65.00,73.75,104.00,27.23,0.01,0.21
562000,37.00,59.50,64.75,73.75,104.00,27.23,0.01,0.21
562500,37.00,59.50,65.00,73.75,103.75,26.36,0.01,0.19
563000,37.00,59.50,64.75,73.75,103.75,26.36,0.01,0.19
563500,37.00,59.50,64.75,73.75,103.75,26.63,0.01,0.16
564000,37.00,59.50,65.00,73.75,103.50,26.63,0.01,0.16
564500,37.00,59.50,64.75,73.75,103.50,26.40,0.01,0.19
565000,37.00,59.50,64.75,73.75,103.25,26.40,0.01,0.19
565500,37.00,59.50,64.75,73.75,103.00,27.97,0.01,0.21
566000,37.00,59.50,64.75,73.75,103.00,27.97,0.01,0.21
566500,37.00,59.50,64.75,73.75,102.75,26.89,0.01,0.21
567000,37.00,59.50,64.75,73.75,102.50,26.89,0.01,0.21
567500,37.00,59.50,64.75,73.75,102.25,27.02,0.01,0.18
568000,37.00,59.50,64.75,73.75,102.25,27.02,0.01,0.18
568500,37.00,59.50,64.75,73.75,101.75,26.67,0.01,0.18
569000,37.00,59.25,64.75,73.75,101.50,26.67,0.01,0.18
569500,37.00,59.50,64.75,73.75,101.25,26.89,0.01,0.18
570000,37.00,59.25,64.75,73.75,101.00,26.89,0.01,0.18
570500,37.00,59.50,64.75,73.50,101.00,26.90,0.01,0.18
571000,37.00,59.25,64.75,73.75,100.75,26.90,0.01,0.18
571500,37.00,59.25,64.75,73.75,100.50,26.58,0.01,0.18
572000,37.00,59.50,64.75,73.75,100.25,26.58,0.01,0.18
572500,37.00,59.25,64.75,73.50,100.00,26.32,0.01,0.20
573000,37.00,59.25,64.75,73.50,99.75,26.32,0.01,0.20
573500,37.00,59.25,64.75,73.75,99.50,26.38,0.01,0.17
574000,37.00,59.50,64.75,73.75,99.25,26.38,0.01,0.17
574500,37.00,59.25,64.75,73.50,99.00,26.73,0.01,0.21
575000,37.00,59.25,64.50,73.50,99.00,26.73,0.01,0.21
575500,37.00,59.25,64.75,73.50,98.75,27.35,0.01,0.15
576000,37.00,59.25,64.50,73.50,98.50,27.35,0.01,0.15
576500,37.00,59.25,64.50,73.50,98.25,26.55,0.01,0.21
577000,37.00,59.25,64.50,73.50,98.00,26.55,0.01,0.21
577500,37.00,59.25,64.50,73.50,98.00,26.65,0.01,0.18
578000,37.00,59.25,64.50,73.50,97.75,26.65,0.01,0.18
578500,37.00,59.25,64.50,73.50,97.50,27.63,0.01,0.20
579000,37.00,59.25,64.50,73.50,97.25,27.63,0.01,0.20
579500,37.00,59.25,64.50,73.50,97.25,26.83,0.01,0.20
580000,37.00,59.25,64.50,73.50,97.00,26.83,0.01,0.20
580500,37.00,59.25,64.50,73.50,96.75,26.65,0.01,0.20
581000,37.00,59.25,64.50,73.50,96.75,26.65,0.01,0.20
581500,37.00,59.25,64.50,73.50,96.50,26.84,0.01,0.21
582000,37.00,59.25,64.50,73.50,96.25,26.84,0.01,0.21
582500,37.00,59.25,64.50,73.50,96.25,26.31,0.01,0.16
583000,37.00,59.25,64.50,73.50,96.00,26.31,0.01,0.16
583500,37.00,59.25,64.50,73.50,95.75,26.74,0.01,0.23
584000,37.00,59.25,64.50,73.50,95.50,26.74,0.01,0.23
584500,37.00,59.25,64.50,73.50,95.50,26.52,0.01,0.17
585000,37.00,59.25,64.50,73.50,95.50,26.52,0.01,0.17
585500,37.00,59.25,64.50,73.50,95.25,26.70,0.01,0.21
586000,37.00,59.25,64.50,73.50,95.25,26.70,0.01,0.21
586500,37.00,59.25,64.25,73.50,95.00,26.74,0.01,0.21
587000,37.00,59.25,64.50,73.25,95.00,26.74,0.01,0.21
587500,37.00,59.25,64.25,73.50,94.75,26.70,0.01,0.16
588000,37.00,59.00,64.25,73.25,94.50,26.70,0.01,0.16
588500,37.00,59.25,64.50,73.50,94.50,26.56,0.01,0.20
589000,37.00,59.00,64.25,73.50,94.25,26.56,0.01,0.20
589500,37.00,59.25,64.50,73.50,94.25,26.64,0.01,0.21
590000,37.00,59.00,64.50,73.50,94.00,26.64,0.01,0.21
590500,37.00,59.00,64.25,73.25,94.00,27.07,0.01,0.17
591000,37.00,59.00,64.25,73.25,93.75,27.07,0.01,0.17
591500,37.00,59.00,64.25,73.50,93.75,26.43,0.01,0.19
592000,37.00,59.00,64.25,73.25,93.50,26.43,0.01,0.19
592500,37.00,59.00,64.25,73.25,93.50,27.07,0.01,0.18
593000,37.00,59.00,64.25,73.25,93.50,27.07,0.01,0.18
593500,37.00,59.00,64.25,73.25,93.25,26.66,0.01,0.17
594000,37.00,59.00,64.25,73.25,93.00,26.66,0.01,0.17
594500,37.00,59.00,64.25,73.25,93.00,26.54,0.01,0.19
595000,37.00,59.00,64.25,73.25,93.00,26.54,0.01,0.19
595500,37.00,59.00,64.25,73.25,92.75,26.49,0.01,0.18
596000,37.00,59.00,64.25,73.25,92.75,26.49,0.01,0.18
596500,37.00,59.00,64.25,73.25,92.75,26.56,0.01,0.16
