Time_ms,TC1_C,TC2_C,TC3_1,1.95
180000,46.75,65.50,63.75,82.00,88.25,357.68,0.01,2.35
180500,46.50,65.50,63.50,81.25,86.50,357.38,0.01,2.19
181000,46.25,65.25,63.25,80.50,85.00,357.38,0.01,2.19
181500,46.00,65.25,63.00,79.50,83.25,357.75,0.01,2.15
182000,45.75,65.00,62.50,78.75,82.00,357.75,0.01,2.15
182500,45.50,65.00,62.25,78.00,80.50,358.58,0.01,1.98
183000,45.25,64.75,62.00,77.25,79.00,358.58,0.01,1.98
183500,45.00,64.50,61.50,76.50,77.75,358.42,0.01,2.03
184000,44.75,64.50,61.25,75.50,76.50,358.42,0.01,2.03
184500,44.50,64.25,61.00,75.00,75.25,356.50,0.01,2.38
185000,44.25,64.00,60.50,74.25,74.25,356.50,0.01,2.38
185500,44.00,64.00,60.25,73.50,73.25,357.15,0.01,1.93
186000,43.75,63.75,60.00,72.75,72.00,357.15,0.01,1.93
186500,43.50,63.50,59.50,72.00,71.00,357.05,0.01,1.97
187000,43.25,63.25,59.25,71.50,69.75,357.05,0.01,1.97
187500,43.00,63.00,58.75,70.75,69.00,356.68,0.01,1.93
188000,42.75,62.75,58.50,70.25,68.00,356.68,0.01,1.93
188500,42.50,62.50,58.25,69.75,67.00,356.91,0.01,2.27
189000,42.25,62.25,57.75,69.25,66.25,356.91,0.01,2.27
189500,42.00,62.00,57.50,68.50,65.50,357.71,0.01,1.89
190000,41.75,61.75,57.25,68.00,64.50,357.71,0.01,1.89
190500,41.50,61.50,57.00,67.50,63.75,358.30,0.01,1.89
191000,41.25,61.25,56.75,67.00,63.00,358.30,0.01,1.89
191500,41.00,61.00,56.25,66.50,62.50,357.86,0.01,1.84
192000,40.50,60.50,56.00,66.00,61.75,357.86,0.01,1.84
192500,40.50,60.25,55.75,65.50,61.00,357.82,0.01,2.02
193000,40.25,60.00,55.50,65.00,60.25,357.82,0.01,2.02
193500,40.00,59.75,55.25,64.50,59.75,357.50,0.01,2.02
194000,39.75,59.50,55.00,64.25,59.00,357.50,0.01,2.02
194500,39.75,59.25,54.75,63.50,58.50,357.40,0.01,2.06
