loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
29582.70449539598,0.8297115285932744,44.67302445548087,0.33080083039483327,0.6677278407095535
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
38804.94370300574,2.3524623565393217,25.3805858715272,0.4904910289699907,0.39125736509581904
38804.94370300574,2.3524623565393217,25.3805858715272,0.4904910289699907,0.39125736509581904
