Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
397000,116.00,194.75,159.25,259.50,315.25,78.68,2.13,167.30
397500,116.00,195.00,159.25,260.00,315.25,77.76,2.10,163.33
398000,115.75,195.00,159.25,260.25,315.50,77.76,2.10,163.33
398500,116.00,194.75,159.25,260.50,315.25,77.91,2.08,162.37
399000,116.00,194.75,159.25,260.75,315.50,77.91,2.08,162.37
399500,115.75,194.75,159.25,261.00,315.50,77.42,2.12,164.30
400000,115.75,194.75,159.25,261.25,315.50,77.42,2.12,164.30
400500,115.75,194.50,159.25,261.75,315.50,79.12,2.08,164.63
401000,115.75,194.50,159.25,261.75,315.75,79.12,2.08,164.63
401500,115.75,194.50,159.25,262.00,315.75,76.82,2.11,162.13
402000,115.75,194.50,159.25,262.25,315.75,76.82,2.11,162.13
402500,115.75,194.50,159.25,262.75,316.00,76.18,2.16,164.28
403000,115.75,194.25,159.50,263.00,316.00,76.18,2.16,164.28
403500,115.75,194.25,159.25,263.25,316.00,81.34,2.11,171.68
404000,115.75,194.25,159.25,263.50,316.00,81.34,2.11,171.68
404500,115.75,194.25,159.50,263.75,316.25,76.52,2.14,164.13
405000,115.75,194.25,159.50,264.00,316.25,76.52,2.14,164.13
405500,115.75,194.00,159.50,264.25,316.50,78.36,2.12,166.43
406000,115.75,194.00,159.50,264.75,316.50,78.36,2.12,166.43
406500,115.75,194.00,159.75,265.00,316.50,74.11,2.19,161.94
407000,115.75,194.00,159.75,265.25,316.75,74.11,2.19,161.94
407500,115.75,194.00,159.75,265.50,316.75,78.25,2.12,166.28
408000,115.75,194.00,159.75,265.75,316.75,78.25,2.12,166.28
408500,115.75,194.00,160.00,266.00,316.75,76.83,2.17,167.06
409000,115.75,193.75,160.00,266.25,317.00,76.83,2.17,167.06
409500,115.75,193.75,160.25,266.50,317.00,80.00,2.10,167.92
410000,115.75,193.75,160.25,266.75,317.25,80.00,2.10,167.92
410500,115.75,193.75,160.25,267.25,317.25,76.35,2.17,165.47
411000,115.75,193.75,160.25,267.50,317.25,76.35,2.17,165.47
411500,115.50,193.75,160.50,267.75,317.25,81.62,2.11,171.81
412000,115.75,193.75,160.50,268.00,317.50,81.62,2.11,171.81
412500,115.50,193.50,160.50,268.25,317.50,75.30,2.15,161.73
413000,115.75,193.50,160.75,268.50,317.75,75.30,2.15,161.73
413500,115.75,193.50,161.00,269.00,317.75,78.25,2.08,162.85
414000,115.75,193.50,161.00,269.25,317.75,78.25,2.08,162.85
414500,115.75,193.50,161.25,269.50,318.00,75.61,2.13,160.78
415000,115.75,193.50,161.25,269.75,318.00,75.61,2.13,160.78
415500,115.75,193.50,161.25,270.00,318.25,80.83,2.09,169.32
416000,115.75,193.50,161.50,270.25,318.25,80.83,2.09,169.32
416500,115.75,193.50,161.75,270.50,318.25,77.70,2.12,164.40
417000,115.75,193.50,161.75,270.75,318.50,77.70,2.12,164.40
417500,115.75,193.50,161.75,271.25,318.50,81.44,2.12,172.34
418000,115.75,193.50,162.00,271.50,318.50,81.44,2.12,172.34
418500,115.75,193.50,162.25,271.75,318.50,76.06,2.15,163.82
419000,115.75,193.50,162.25,272.00,318.75,76.06,2.15,163.82
419500,115.75,193.25,162.50,272.25,318.75,83.47,2.12,176.87
420000,115.75,193.25,162.50,272.50,319.00,83.47,2.12,176.87
420500,115.75,193.25,162.75,273.00,319.00,77.99,2.15,167.71
421000,115.75,193.25,162.75,273.00,319.00,77.99,2.15,167.71
421500,115.75,193.25,163.00,273.50,319.25,81.35,2.17,176.58
422000,115.75,193.25,163.25,273.75,319.25,81.35,2.17,176.58
422500,115.75,193.25,163.50,274.00,319.50,78.07,2.17,169.22
423000,115.75,193.25,163.50,274.25,319.50,78.07,2.17,169.22
423500,115.75,193.25,163.75,274.50,319.75,81.48,2.10,171.01
424000,115.75,193.00,164.00,275.00,319.75,81.48,2.10,171.01
424500,115.75,193.25,164.25,275.25,319.75,77.06,2.13,164.40
425000,115.75,193.00,164.25,275.50,320.00,77.06,2.13,164.40
425500,115.75,193.25,164.50,275.75,319.75,77.64,2.11,164.15
426000,115.75,193.00,164.75,276.00,320.00,77.64,2.11,164.15
426500,115.75,193.00,165.00,276.25,320.00,75.59,2.16,163.44
427000,115.75,193.00,165.25,276.50,320.25,75.59,2.16,163.44
427500,115.75,193.00,165.50,276.75,320.25,77.96,2.09,162.95
428000,115.75,193.00,165.75,277.25,320.50,77.96,2.09,162.95
428500,115.75,193.00,165.75,277.25,320.50,75.93,2.18,165.81
429000,115.75,192.75,166.00,277.50,320.50,75.93,2.18,165.81
429500,115.75,193.00,166.25,278.00,320.75,77.99,2.10,163.75
430000,115.75,192.75,166.25,278.25,320.75,77.99,2.10,163.75
430500,115.75,192.75,166.50,278.50,321.00,74.08,2.13,157.62
431000,115.75,192.75,166.75,278.75,321.00,74.08,2.13,157.62
431500,115.75,192.75,167.00,279.00,321.25,77.46,2.12,164.57
432000,115.75,192.75,167.25,279.25,321.25,77.46,2.12,164.57
432500,115.75,192.75,167.50,279.50,321.50,80.16,2.20,176.44
433000,115.75,192.75,167.75,279.75,321.50,80.16,2.20,176.44
433500,115.75,192.75,168.00,280.25,321.50,79.33,2.12,168.01
434000,115.75,192.75,168.00,280.50,321.50,79.33,2.12,168.01
434500,115.75,192.75,168.25,280.75,321.75,82.64,2.11,174.47
435000,115.75,192.75,168.50,281.00,321.75,82.64,2.11,174.47
435500,115.75,192.50,168.75,281.25,321.75,75.56,2.09,158.08
436000,115.75,192.50,169.00,281.50,322.00,75.56,2.09,158.08
436500,115.75,192.50,169.25,281.75,322.00,80.92,2.10,170.25
437000,116.00,192.50,169.50,282.00,322.25,80.92,2.10,170.25
437500,115.75,192.50,169.75,282.25,322.25,79.70,2.15,171.56
438000,115.75,192.50,170.00,282.75,322.25,79.70,2.15,171.56
438500,115.75,192.50,170.00,283.00,322.50,80.40,2.10,168.93
439000,115.75,192.50,170.50,283.00,322.50,80.40,2.10,168.93
439500,115.75,192.50,170.50,283.50,322.50,78.00,2.07,161.75
440000,115.75,192.50,170.75,283.75,322.75,78.00,2.07,161.75
440500,115.75,192.50,171.25,284.00,322.75,78.42,2.11,165.67
441000,116.00,192.50,171.25,284.25,323.00,78.42,2.11,165.67
441500,115.75,192.50,171.50,284.75,323.00,78.55,2.15,168.65
442000,116.00,192.25,172.00,285.00,323.00,78.55,2.15,168.65
442500,116.00,192.25,172.25,285.00,323.25,84.34,2.13,179.41
443000,116.00,192.50,172.25,285.50,323.25,84.34,2.13,179.41
443500,116.00,192.50,172.75,285.75,323.50,79.80,2.16,172.27
444000,116.00,192.50,173.00,286.00,323.50,79.80,2.16,172.27
444500,116.00,192.25,173.00,286.25,323.75,79.11,2.13,168.50
445000,116.00,192.25,173.50,286.50,323.75,79.11,2.13,168.50
445500,116.00,192.25,173.50,286.75,324.00,76.64,2.18,167.05
446000,116.00,192.25,173.75,287.00,324.00,76.64,2.18,167.05
446500,116.00,192.25,174.00,287.25,324.25,78.32,2.16,169.36
447000,116.00,192.25,174.25,287.50,324.25,78.32,2.16,169.36
447500,116.00,192.25,174.50,288.00,324.25,75.48,2.17,163.57
448000,116.00,192.25,175.00,288.25,324.50,75.48,2.17,163.57
448500,116.00,192.25,175.00,288.50,324.75,79.60,2.16,172.24
449000,116.00,192.25,175.25,288.75,324.75,79.60,2.16,172.24
449500,116.00,192.25,175.75,289.00,324.75,75.94,2.18,165.50
450000,116.00,192.25,176.00,289.25,325.00,75.94,2.18,165.50
450500,116.00,192.25,176.25,289.50,325.25,79.10,2.10,166.29
451000,116.00,192.25,176.50,290.00,325.25,79.10,2.10,166.29
451500,116.00,192.25,176.75,290.00,325.50,78.70,2.12,166.51
452000,116.00,192.25,177.00,290.50,325.50,78.70,2.12,166.51
452500,116.00,192.25,177.25,290.75,325.50,82.93,2.13,176.43
453000,116.00,192.25,177.50,291.00,325.75,82.93,2.13,176.43
453500,116.00,192.25,178.00,291.25,325.75,78.95,2.09,164.90
454000,116.00,192.25,178.00,291.50,326.00,78.95,2.09,164.90
454500,116.00,192.00,178.25,291.75,326.00,79.68,2.13,170.02
455000,116.00,192.25,178.50,292.00,326.00,79.68,2.13,170.02
455500,116.00,192.00,179.00,292.25,326.25,79.04,2.07,163.88
456000,116.00,192.25,179.25,292.75,326.25,79.04,2.07,163.88
456500,116.00,192.25,179.50,292.75,326.50,83.08,2.19,181.68
457000,116.00,192.00,179.75,293.25,326.50,83.08,2.19,181.68
457500,116.00,192.00,180.00,293.50,326.50,78.47,2.14,167.63
458000,116.25,192.00,180.25,293.75,326.75,78.47,2.14,167.63
458500,116.00,192.25,180.50,294.00,326.75,81.84,2.15,176.22
459000,116.00,192.00,180.75,294.50,327.00,81.84,2.15,176.22
459500,116.00,192.00,181.00,294.75,327.00,78.29,2.10,164.42
460000,116.00,192.00,181.25,294.75,327.25,78.29,2.10,164.42
460500,116.00,192.00,181.75,295.00,327.25,76.98,2.19,168.58
461000,116.00,192.00,182.00,295.50,327.25,76.98,2.19,168.58
461500,116.25,192.00,182.25,295.75,327.25,81.33,2.11,171.73
462000,116.00,192.00,182.50,296.00,327.25,81.33,2.11,171.73
462500,116.00,192.00,182.75,296.25,327.50,75.84,2.20,167.22
463000,116.25,192.25,183.00,296.50,327.50,75.84,2.20,167.22
463500,116.25,192.00,183.25,296.75,327.75,80.05,2.10,168.08
464000,116.00,192.00,183.50,297.00,327.75,80.05,2.10,168.08
464500,116.25,192.00,183.75,297.50,328.00,76.33,2.12,162.08
465000,116.25,192.00,184.00,297.75,328.00,76.33,2.12,162.08
465500,116.25,192.00,184.25,298.00,328.00,78.18,2.13,166.36
466000,116.25,192.00,184.50,298.00,328.00,78.18,2.13,166.36
466500,116.25,192.25,185.00,298.25,328.25,75.33,2.15,161.91
467000,116.25,192.00,185.25,298.75,328.25,75.33,2.15,161.91
467500,116.25,192.25,185.50,299.00,328.25,79.56,2.13,169.64
468000,116.25,192.00,185.50,299.25,328.25,79.56,2.13,169.64
468500,116.25,192.00,185.75,299.50,328.00,77.15,2.20,170.03
469000,116.25,192.00,186.25,300.00,328.25,77.15,2.20,170.03
469500,116.25,192.00,186.50,300.00,328.25,80.27,2.17,173.98
470000,116.25,192.25,186.75,300.50,328.25,80.27,2.17,173.98
470500,116.25,192.00,187.00,300.75,328.50,75.08,2.14,160.79
471000,116.25,192.00,187.25,301.00,328.50,75.08,2.14,160.79
471500,116.25,192.00,187.50,301.25,328.50,79.24,2.14,169.49
472000,116.25,192.25,188.00,301.25,328.75,79.24,2.14,169.49
472500,116.25,192.00,188.25,301.75,328.75,80.43,2.11,169.57
473000,116.25,192.00,188.50,302.00,328.75,80.43,2.11,169.57
473500,116.25,192.00,188.75,302.25,328.75,80.74,2.13,172.09
474000,116.50,192.00,189.00,302.50,328.75,80.74,2.13,172.09
474500,116.25,192.00,189.25,302.75,329.00,80.36,2.12,170.46
475000,116.25,192.00,189.50,303.00,328.75,80.36,2.12,170.46
475500,116.50,192.25,189.75,303.25,328.75,79.36,2.17,172.33
476000,116.25,192.00,190.00,303.50,329.00,79.36,2.17,172.33
476500,116.25,192.00,190.25,303.75,329.00,80.14,2.13,170.70
477000,116.25,192.00,190.50,304.00,329.25,80.14,2.13,170.70
477500,116.50,192.00,190.75,304.50,329.25,75.43,2.14,161.38
478000,116.25,192.00,191.25,304.75,329.25,75.43,2.14,161.38
478500,116.50,192.00,191.25,305.00,329.50,73.91,2.17,160.25
479000,116.50,192.00,191.75,305.25,329.75,73.91,2.17,160.25
479500,116.50,192.00,192.00,305.50,329.75,79.15,2.10,166.40
480000,116.50,192.00,192.25,305.75,330.00,79.15,2.10,166.40
480500,116.50,192.00,192.50,306.00,330.25,80.27,2.16,173.62
481000,116.50,192.00,192.75,306.25,330.25,80.27,2.16,173.62
481500,116.50,192.00,193.00,306.50,330.50,80.81,2.12,171.37
482000,116.50,192.00,193.25,306.75,330.50,80.81,2.12,171.37
482500,116.50,192.00,193.75,307.00,330.75,76.89,2.16,166.31
483000,116.50,192.00,194.00,307.25,331.00,76.89,2.16,166.31
483500,116.50,192.00,194.25,307.50,331.00,80.31,2.12,170.18
484000,116.50,192.00,194.50,307.75,330.75,80.31,2.12,170.18
484500,116.50,192.00,194.75,308.00,331.00,77.88,2.11,164.68
485000,116.50,192.00,195.00,308.50,331.00,77.88,2.11,164.68
485500,116.50,192.00,195.25,308.75,331.00,75.55,2.15,162.36
486000,116.50,192.00,195.50,309.00,331.25,75.55,2.15,162.36
486500,116.50,192.00,195.75,309.25,331.00,81.22,2.11,171.44
487000,116.50,192.00,196.25,309.50,331.00,81.22,2.11,171.44
487500,116.50,192.00,196.50,309.75,331.25,76.83,2.13,163.75
488000,116.50,192.00,196.75,310.00,331.25,76.83,2.13,163.75
488500,116.50,192.00,197.00,310.25,331.50,79.37,2.14,169.67
489000,116.50,192.00,197.25,310.50,331.50,79.37,2.14,169.67
489500,116.50,192.00,197.50,310.75,331.50,78.74,2.12,167.24
490000,116.50,192.00,197.75,311.00,331.75,78.74,2.12,167.24
490500,116.50,192.00,198.00,311.25,332.00,77.44,2.18,168.51
491000,116.50,192.00,198.50,311.50,332.25,77.44,2.18,168.51
491500,116.50,192.00,198.75,312.00,332.25,81.94,2.10,172.40
492000,116.50,192.00,199.00,312.25,332.50,81.94,2.10,172.40
492500,116.50,192.00,199.25,312.50,332.50,79.91,2.09,166.93
493000,116.50,192.00,199.75,312.50,332.50,79.91,2.09,166.93
493500,116.75,192.00,200.00,313.00,332.75,75.73,2.16,163.58
494000,116.75,192.00,200.25,313.00,332.75,75.73,2.16,163.58
494500,116.75,192.25,200.50,313.50,333.00,80.16,2.15,172.15
495000,116.75,192.00,200.75,313.75,333.00,80.16,2.15,172.15
495500,116.75,192.00,201.25,314.00,333.25,76.02,2.16,164.05
496000,116.75,192.00,201.25,314.25,333.25,76.02,2.16,164.05
496500,116.75,192.00,201.75,314.50,333.50,79.82,2.19,175.06
497000,116.75,192.00,202.00,314.75,333.50,79.82,2.19,175.06
497500,116.75,192.00,202.25,315.00,333.50,79.50,2.11,168.00
498000,116.75,192.25,202.50,315.25,333.50,79.50,2.11,168.00
498500,116.75,192.25,203.00,315.50,333.75,80.32,2.16,173.87
499000,116.75,192.25,203.25,315.75,334.00,80.32,2.16,173.87
499500,116.75,192.25,203.50,316.00,333.75,81.23,2.16,175.18
500000,116.75,192.25,203.75,316.25,334.00,81.23,2.16,175.18
500500,116.75,192.25,204.25,316.50,334.00,75.55,2.09,157.72
501000,117.00,192.25,204.50,316.75,334.00,75.55,2.09,157.72
501500,117.00,192.25,204.75,317.25,334.25,76.55,2.11,161.14
502000,117.00,192.25,205.00,317.50,334.25,76.55,2.11,161.14
502500,116.75,192.25,205.25,317.75,334.25,83.89,2.16,181.35
503000,117.00,192.25,205.50,318.00,334.25,83.89,2.16,181.35
503500,117.00,192.25,206.00,318.25,334.50,78.77,2.11,166.07
504000,117.00,192.25,206.25,318.50,334.75,78.77,2.11,166.07
504500,117.00,192.25,206.50,318.75,335.00,74.99,2.16,161.61
505000,117.00,192.50,207.00,319.00,335.25,74.99,2.16,161.61
505500,117.00,192.50,207.25,319.25,335.50,80.11,2.11,169.13
506000,117.00,192.50,207.50,319.50,335.75,80.11,2.11,169.13
506500,117.00,192.50,207.75,319.75,336.00,80.66,2.12,170.70
507000,117.00,192.50,208.25,320.00,336.25,80.66,2.12,170.70
507500,117.00,192.50,208.50,320.25,336.50,79.47,2.14,170.07
508000,117.00,192.50,208.75,320.75,336.25,79.47,2.14,170.07
508500,117.00,192.50,209.00,321.00,336.50,79.15,2.16,171.26
509000,116.75,192.50,209.25,321.00,336.50,79.15,2.16,171.26
509500,117.00,192.50,209.75,321.50,336.75,79.23,2.10,166.64
510000,117.00,192.50,210.00,321.75,337.00,79.23,2.10,166.64
510500,117.00,192.75,210.25,322.00,337.00,76.85,2.12,163.13
511000,117.00,192.50,210.75,322.25,337.00,76.85,2.12,163.13
511500,117.00,192.75,211.00,322.50,337.25,79.51,2.12,168.73
512000,117.25,192.75,211.25,322.75,337.25,79.51,2.12,168.73
512500,117.25,192.75,211.50,323.00,337.25,80.16,2.10,167.98
513000,117.00,192.75,211.75,323.25,337.25,80.16,2.10,167.98
513500,117.00,192.75,212.25,323.50,337.25,73.43,2.20,161.40
514000,117.25,192.75,212.50,323.75,337.50,73.43,2.20,161.40
514500,117.25,192.75,212.75,324.00,337.50,79.66,2.10,166.98
515000,117.25,193.00,213.25,324.25,337.75,79.66,2.10,166.98
515500,117.25,192.75,213.50,324.75,337.75,77.89,2.12,165.20
516000,117.25,193.00,213.75,324.75,337.75,77.89,2.12,165.20
516500,117.25,193.00,214.00,325.00,337.75,76.57,2.13,163.31
517000,117.25,193.00,214.50,325.25,337.75,76.57,2.13,163.31
517500,117.25,193.00,214.50,325.75,338.00,82.79,2.18,180.25
518000,117.25,193.00,215.00,326.00,338.00,82.79,2.18,180.25
518500,117.25,193.00,215.25,326.25,337.75,77.66,2.12,164.33
519000,117.25,193.00,215.75,326.50,337.75,77.66,2.12,164.33
519500,117.25,193.00,216.00,326.75,337.75,76.70,2.17,166.64
520000,117.25,193.25,216.25,327.00,337.75,76.70,2.17,166.64
520500,117.25,193.00,216.50,327.25,337.75,81.96,2.11,172.58
521000,117.50,193.25,217.00,327.50,337.75,81.96,2.11,172.58
521500,117.25,193.00,217.00,327.75,337.75,80.04,2.17,173.79
522000,117.25,193.25,217.50,328.00,337.50,80.04,2.17,173.79
522500,117.50,193.25,217.75,328.25,337.75,79.70,2.13,169.66
523000,117.25,193.25,218.00,328.50,338.00,79.70,2.13,169.66
523500,117.25,193.25,218.25,328.75,337.75,78.16,2.17,169.32
524000,117.50,193.25,218.75,329.00,338.00,78.16,2.17,169.32
524500,117.25,193.25,219.00,329.50,338.00,80.44,2.15,173.33
525000,117.25,193.25,219.25,329.75,337.75,80.44,2.15,173.33
525500,117.50,193.25,219.75,329.75,338.00,78.30,2.09,163.94
526000,117.50,193.25,220.00,330.00,338.00,78.30,2.09,163.94
526500,117.50,193.25,220.25,330.50,338.00,78.48,2.13,166.89
527000,117.50,193.50,220.50,330.50,338.00,78.48,2.13,166.89
527500,117.50,193.50,221.00,330.75,338.00,78.25,2.14,167.80
528000,117.50,193.50,221.25,331.25,338.25,78.25,2.14,167.80
528500,117.50,193.50,221.50,331.50,338.25,76.35,2.09,159.75
529000,117.50,193.50,222.00,331.75,338.25,76.35,2.09,159.75
529500,117.50,193.50,222.00,332.00,338.25,82.04,2.17,177.74
530000,117.50,193.50,222.50,332.50,338.25,82.04,2.17,177.74
530500,117.50,193.50,222.75,332.50,337.75,77.19,2.18,167.90
531000,117.50,193.50,223.00,332.75,337.75,77.19,2.18,167.90
531500,117.50,193.50,223.25,333.00,337.75,80.77,2.13,172.38
532000,117.50,193.50,223.50,333.25,337.50,80.77,2.13,172.38
532500,117.50,193.75,223.75,333.50,337.50,75.49,2.10,158.67
533000,117.50,193.50,224.25,334.00,337.50,75.49,2.10,158.67
533500,117.50,193.50,224.75,334.25,337.50,78.21,2.17,169.49
534000,117.50,193.75,225.00,334.50,337.75,78.21,2.17,169.49
534500,117.50,193.75,225.25,334.50,337.50,77.84,2.14,166.36
535000,117.50,193.75,225.50,335.00,337.50,77.84,2.14,166.36
535500,117.50,193.75,225.75,335.00,337.50,75.51,2.16,163.00
536000,117.50,193.75,226.00,335.50,337.50,75.51,2.16,163.00
536500,117.75,193.75,226.25,335.50,337.50,81.88,2.11,173.00
537000,117.50,193.75,226.75,336.00,337.50,81.88,2.11,173.00
537500,117.75,193.75,227.00,336.00,337.50,80.28,2.22,178.35
538000,117.75,193.75,227.25,336.50,337.25,80.28,2.22,178.35
538500,117.75,193.75,227.50,336.75,337.25,76.98,2.13,163.64
539000,117.75,193.75,228.00,337.00,337.25,76.98,2.13,163.64
539500,117.75,193.75,228.25,337.25,337.25,76.39,2.18,166.75
540000,117.75,193.75,228.50,337.50,337.00,76.39,2.18,166.75
540500,117.75,193.75,228.75,337.75,337.00,79.80,2.13,169.87
541000,117.75,193.75,229.00,338.00,337.00,79.80,2.13,169.87
541500,117.75,193.75,229.50,338.25,337.00,76.06,2.16,164.04
542000,117.75,194.00,229.75,338.50,337.00,76.06,2.16,164.04
542500,117.75,194.00,230.00,338.75,336.75,79.19,2.15,170.34
543000,117.75,194.00,230.25,339.00,336.75,79.19,2.15,170.34
543500,117.75,194.00,230.75,339.25,336.50,79.18,2.17,171.62
544000,117.75,194.00,230.75,339.50,336.25,79.18,2.17,171.62
544500,117.75,194.00,231.25,339.75,336.25,78.41,2.21,173.57
545000,117.75,194.00,231.50,340.25,336.25,78.41,2.21,173.57
545500,117.75,194.00,231.75,340.50,336.25,76.42,2.11,160.94
546000,117.75,194.00,232.00,340.75,336.25,76.42,2.11,160.94
546500,117.75,194.00,232.50,340.75,336.25,77.82,2.14,166.41
547000,117.75,194.00,232.75,341.25,336.50,77.82,2.14,166.41
547500,117.75,194.00,233.00,341.25,336.25,80.58,2.09,168.54
548000,117.75,194.00,233.50,341.50,336.50,80.58,2.09,168.54
548500,117.75,194.25,233.50,341.75,336.25,80.60,2.14,172.68
549000,117.75,194.00,233.75,342.25,336.50,80.60,2.14,172.68
549500,117.75,194.00,234.25,342.25,336.50,76.44,2.08,159.21
550000,117.75,194.25,234.50,342.75,336.25,76.44,2.08,159.21
550500,117.75,194.00,234.75,343.00,336.50,80.05,2.14,171.64
551000,117.75,194.25,235.00,343.25,336.00,80.05,2.14,171.64
551500,118.00,194.00,235.25,343.50,336.25,81.67,2.14,174.65
552000,117.75,194.25,235.75,343.75,336.25,81.67,2.14,174.65
552500,118.00,194.25,236.00,343.75,336.25,78.51,2.18,170.98
553000,117.75,194.25,236.25,344.25,336.50,78.51,2.18,170.98
553500,118.00,194.25,236.50,344.50,336.50,77.49,2.10,162.47
554000,118.00,194.25,236.75,344.75,336.50,77.49,2.10,162.47
554500,117.75,194.25,237.25,344.75,336.50,79.82,2.17,173.30
555000,117.75,194.25,237.50,345.25,336.50,79.82,2.17,173.30
555500,117.75,194.25,237.75,345.25,336.75,79.11,2.11,167.11
556000,117.75,194.25,238.00,345.75,336.75,79.11,2.11,167.11
556500,117.75,194.25,238.25,346.00,337.00,76.03,2.16,164.61
557000,117.75,194.25,238.50,346.25,337.25,76.03,2.16,164.61
557500,117.75,194.25,239.00,346.50,337.25,80.27,2.10,168.52
558000,118.00,194.25,239.25,346.75,337.50,80.27,2.10,168.52
558500,118.00,194.50,239.50,347.00,337.75,77.74,2.11,164.40
559000,118.00,194.50,239.75,347.25,337.75,77.74,2.11,164.40
559500,118.00,194.50,240.25,347.50,338.00,82.14,2.16,177.09
560000,118.00,194.50,240.25,347.75,338.25,82.14,2.16,177.09
560500,118.00,194.50,240.75,348.00,338.50,77.64,2.08,161.61
561000,118.00,194.50,241.00,348.25,338.75,77.64,2.08,161.61
561500,118.00,194.50,241.25,348.50,338.75,76.62,2.16,165.43
562000,118.00,194.50,241.50,348.75,339.00,76.62,2.16,165.43
562500,118.00,194.50,242.00,349.00,339.25,78.27,2.13,166.97
563000,118.00,194.50,242.25,349.25,339.50,78.27,2.13,166.97
563500,118.00,194.50,242.50,349.50,339.75,76.54,2.17,166.00
564000,118.00,194.50,242.75,349.75,340.00,76.54,2.17,166.00
564500,118.00,194.50,243.00,350.00,340.00,75.68,2.10,159.06
565000,118.00,194.50,243.50,350.25,340.25,75.68,2.10,159.06
565500,118.00,194.75,243.75,350.50,340.50,79.99,2.13,170.77
566000,118.00,194.50,244.00,350.75,340.75,79.99,2.13,170.77
566500,118.00,194.75,244.25,351.00,340.75,80.02,2.10,167.87
567000,118.00,194.75,244.50,351.25,340.75,80.02,2.10,167.87
567500,118.00,194.75,244.75,351.50,341.00,78.00,2.10,164.00
568000,118.25,194.75,245.25,351.75,341.00,78.00,2.10,164.00
568500,118.00,194.75,245.50,352.00,341.25,80.41,2.12,170.26
569000,118.25,194.75,245.50,352.50,341.50,80.41,2.12,170.26
569500,118.25,194.75,246.00,352.75,341.50,75.92,2.21,167.76
570000,118.00,194.75,246.25,353.00,341.75,75.92,2.21,167.76
570500,118.25,194.75,246.50,353.25,341.75,80.00,2.12,169.70
571000,118.25,194.75,246.75,353.50,342.00,80.00,2.12,169.70
571500,118.25,195.00,247.25,353.75,342.25,78.67,2.18,171.21
572000,118.25,195.00,247.50,354.00,342.25,78.67,2.18,171.21
572500,118.25,195.00,247.75,354.25,342.50,78.27,2.18,170.27
573000,118.25,195.00,248.00,354.50,342.50,78.27,2.18,170.27
573500,118.25,195.00,248.25,354.75,342.50,76.92,2.14,164.67
574000,118.25,195.00,248.75,355.00,342.50,76.92,2.14,164.67
574500,118.25,195.25,249.00,355.25,342.75,77.09,2.13,164.25
575000,118.25,195.25,249.25,355.50,342.75,77.09,2.13,164.25
575500,118.25,195.25,249.50,355.75,343.00,77.77,2.11,163.95
576000,118.25,195.25,249.75,356.00,343.25,77.77,2.11,163.95
576500,118.25,195.50,250.00,356.25,343.50,76.43,2.21,168.61
577000,118.50,195.50,250.25,356.25,343.50,76.43,2.21,168.61
577500,118.25,195.75,250.50,356.50,343.50,82.07,2.09,171.70
578000,118.25,195.75,250.75,357.00,343.75,82.07,2.09,171.70
578500,118.25,195.75,251.25,357.25,343.75,77.45,2.17,168.34
579000,118.25,195.75,251.50,357.25,344.00,77.45,2.17,168.34
579500,118.50,195.75,251.75,357.75,344.25,79.23,2.13,168.85
580000,118.25,196.00,252.25,358.00,344.25,79.23,2.13,168.85
580500,118.25,196.00,252.25,358.25,344.50,77.49,2.17,168.18
581000,118.50,196.25,252.75,358.50,344.75,77.49,2.17,168.18
581500,118.50,196.25,253.00,358.75,345.00,79.27,2.14,169.92
582000,118.50,196.50,253.25,359.00,345.00,79.27,2.14,169.92
582500,118.50,196.50,253.75,359.25,345.00,76.26,2.20,167.44
583000,118.50,196.50,254.00,359.50,345.25,76.26,2.20,167.44
583500,118.50,196.75,254.25,359.75,345.50,79.49,2.20,175.17
584000,118.50,196.75,254.50,360.00,345.50,79.49,2.20,175.17
584500,118.50,196.75,254.75,360.25,345.75,78.74,2.14,168.11
585000,118.50,197.00,255.00,360.50,345.50,78.74,2.14,168.11
585500,118.50,197.00,255.25,360.75,345.75,81.62,2.10,171.41
586000,118.50,197.25,255.75,361.00,346.00,81.62,2.10,171.41
586500,118.50,197.25,256.00,361.25,346.00,77.55,2.09,161.86
587000,118.50,197.50,256.25,361.50,346.25,77.55,2.09,161.86
587500,118.50,197.50,256.50,361.75,346.25,79.43,2.15,170.91
588000,118.75,197.75,256.75,362.00,346.50,79.43,2.15,170.91
588500,118.50,197.75,257.00,362.25,346.75,79.37,2.11,167.08
589000,118.50,197.75,257.25,362.50,346.75,79.37,2.11,167.08
589500,118.50,198.00,257.75,362.75,347.00,84.77,2.13,180.79
590000,118.50,198.25,258.00,363.00,347.00,84.77,2.13,180.79
590500,118.75,198.25,258.25,363.25,347.25,81.06,2.13,172.80
591000,118.75,198.50,258.50,363.75,347.50,81.06,2.13,172.80
591500,118.75,198.50,258.75,363.75,347.50,76.00,2.17,165.16
592000,118.75,198.75,259.00,364.00,347.75,76.00,2.17,165.16
592500,118.75,199.00,259.50,364.25,348.00,80.44,2.13,171.73
593000,118.75,199.00,259.50,364.50,348.25,80.44,2.13,171.73
593500,118.75,199.25,260.00,364.75,348.50,76.59,2.20,168.25
594000,118.75,199.50,260.25,365.25,348.50,76.59,2.20,168.25
594500,118.75,199.50,260.50,365.25,348.75,77.52,2.09,161.95
595000,118.75,199.50,260.75,365.75,349.00,77.52,2.09,161.95
595500,118.75,200.00,261.00,366.00,349.00,78.81,2.16,170.07
